ligand,E1,E2,E3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-5.0,-4.7,-4.3
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.7,-5.8,-5.8
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.7,-3.7,-3.5
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.4,-5.4,-5.3
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.3,-2.1,-1.8
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.1,-5.1
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.7,-6.6,-5.9
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.7,-4.8,-6.1
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-6.3,-4.7,-4.6
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.4,-5.0,-4.4
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.3,-5.2,-4.7
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.5,-6.8,-6.1
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.2,-3.5,-3.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-7.1,-6.3,-5.7
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-9.1,-8.0,-5.2
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.2,-2.4,-2.2
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.9,-5.8,-5.1
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.8,-4.1,-4.5
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.3,-5.4,-4.5
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-8.7,-6.8,-6.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.6,-2.8,-3.2
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.5,-6.5,-6.1
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.7,-6.5,-5.5
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-7.2,-6.3,-5.1
