ligand,binding score,energy
BUGYDGFZZOZRHP-CDECOKDKSA-N,656377.99,-6.5
AJOQSQHYDOFIOX-SECBINFHSA-N,118190.78,-6.6
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1187021.52,-5.4
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1248283.76,-6.0
NETZHAKZCGBWSS-CEDHKZHLSA-N,288574.56,-9.5
LGAJOMLFGCSBFF-OLXDQKQCSA-N,284614.57,-9.8
SLYPOVJCSQHITR-UHFFFAOYSA-N,560351.41,-5.5
FBPFZTCFMRRESA-JGWLITMVSA-N,104477.68,-5.2
WOFMFGQZHJDGCX-ZULDAHANSA-N,461773.73,-9.9
BMOVQUBVGICXQN-MKPDMIMOSA-N,781917.02,-9.0
KWGRBVOPPLSCSI-WPRPVWTQSA-N,260649.27,-5.4
OIRCOABEOLEUMC-GEJPAHFPSA-N,621172.88,-1.5
HJPHIJVSRJVAGC-SSDOTTSWSA-N,780777.52,-4.3
GZUITABIAKMVPG-UHFFFAOYSA-N,387890.77,-9.6
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,360304.73,-8.4
WWZKQHOCKIZLMA-UHFFFAOYSA-N,163661.39,-4.6
LCAAMXMULMCKLJ-UHFFFAOYSA-N,649488.68,-7.8
PVHUJELLJLJGLN-INIZCTEOSA-N,1123441.33,-8.0
FEWJPZIEWOKRBE-JCYAYHJZSA-N,135222.3,-5.3
IMYZQPCYWPFTAG-YWVKMMECSA-N,559880.64,-5.4
DKGZKTPJOSAWFA-UHFFFAOYSA-N,290414.69,-9.1
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1065377.77,-4.9
VWVSBHGCDBMOOT-IIEHVVJPSA-N,322139.45,-9.7
LEVWYRKDKASIDU-IMJSIDKUSA-N,1804547.3,-5.6
JFPVXVDWJQMJEE-IZRZKJBUSA-N,832752.2,-8.3
WTFXJFJYEJZMFO-UHFFFAOYSA-N,998429.25,-7.4
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,282068.35,-7.7
NJCJBUHJQLFDSW-UHFFFAOYSA-N,537429.07,-9.0
WDICTQVBXKADBP-UHFFFAOYSA-N,350746.43,-6.0
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1038586.86,-6.5
YGCODSQDUUUKIV-UHFFFAOYSA-N,199977.51,-5.4
UDMBCSSLTHHNCD-KQYNXXCUSA-N,200430.47,-8.0
XXVROGAVTTXONC-NSHDSACASA-N,123974.49,-5.3
AKUJBENLRBOFTD-QZIXMDIESA-N,656060.87,-10.3
HNDVDQJCIGZPNO-YFKPBYRVSA-N,914462.06,-5.2
PFTAWBLQPZVEMU-DZGCQCFKSA-N,658595.36,-8.5
HTJXMOGUGMSZOG-UHFFFAOYSA-N,629602.26,-7.8
YFDSDPIBEUFTMI-UHFFFAOYSA-N,66225.78,-3.4
QTQPVLDZQVPLGV-AWEZNQCLSA-N,403566.76,-7.6
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,377394.34,-8.1
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,743872.42,-9.0
PAZJSJFMUHDSTF-AWEZNQCLSA-N,983522.44,-6.1
YMFIJXDFAPHJIN-SECBINFHSA-N,628213.85,-7.1
PYVUMAGVCSQCBD-RFAUZJTJSA-N,631946.06,-9.6
KRMDCWKBEZIMAB-UHFFFAOYSA-N,190894.66,-8.5
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1214698.72,-4.8
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1086419.94,-7.8
TZADDXVKYWMEHX-YFKPBYRVSA-N,1231031.62,-5.6
XCPGHVQEEXUHNC-UHFFFAOYSA-N,770878.33,-9.1
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,970978.84,-7.4
WQZGKKKJIJFFOK-VFUOTHLCSA-N,655221.82,-5.6
RUOKEQAAGRXIBM-GFCCVEGCSA-N,636018.71,-6.1
XRQDFNLINLXZLB-CKIKVBCHSA-N,972544.55,-7.4
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,1902691.94,-4.9
YEHCICAEULNIGD-MZMPZRCHSA-N,483999.86,-8.1
LOUPRKONTZGTKE-WZBLMQSHSA-N,608144.01,-8.3
VXOWJCTXWVWLLC-REGDIAEZSA-N,781118.17,-9.9
RGHNJXZEOKUKBD-SQOUGZDYSA-N,112713.2,-5.4
ATXHVCQZZJYMCF-XUDSTZEESA-N,328641.28,-9.0
IVVNZDGDKPTYHK-JTQLQIEISA-N,529822.29,-7.3
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1242834.32,-7.0
OUDSBRTVNLOZBN-UHFFFAOYSA-N,866319.02,-8.3
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,109171.69,-1.3
JZRWCGZRTZMZEH-UHFFFAOYSA-N,6018.12,-6.4
JBACAGZMXLDQCR-UHFFFAOYSA-N,1113219.78,-7.0
KAJZGRFYZKWYDX-UHFFFAOYSA-N,739823.99,-5.9
FFINMCNLQNTKLU-UHFFFAOYSA-N,1236064.88,-8.6
AIZFEOPQVZBNGH-UHFFFAOYSA-N,363817.57,-8.1
MKKYBZZTJQGVCD-XTCKQBCOSA-N,691464.46,-7.6
UMSGKTJDUHERQW-UHFFFAOYSA-N,980263.12,-8.3
CDAISMWEOUEBRE-GPIVLXJGSA-N,188717.32,-6.2
HTQBXNHDCUEHJF-XWLPCZSASA-N,333622.97,-2.2
OVJJILSKYWXGBM-GFCCVEGCSA-N,370717.42,-6.2
DCPACFSINCUFEC-CYBMUJFWSA-N,552889.4,-7.2
GZENKSODFLBBHQ-ILSZZQPISA-N,600456.59,-9.7
YRIZYWQGELRKNT-UHFFFAOYSA-N,1212772.31,-5.6
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1030653.01,-7.6
IQADUMSPOQKAAO-UHFFFAOYSA-N,1153350.98,-5.9
BYPIURIATSUHDW-SNVBAGLBSA-N,755527.04,-7.2
RZVPBGBYGMDSBG-GGAORHGYSA-N,624931.36,-11.2
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1026690.69,-6.7
UJEWTUDSLQGTOA-UHFFFAOYSA-N,813953.0,-8.2
QYKIQEUNHZKYBP-UHFFFAOYSA-N,1910132.82,-3.3
VQHSOMBJVWLPSR-JVCRWLNRSA-N,233566.63,-6.8
PMMYEEVYMWASQN-DMTCNVIQSA-N,382794.99,-5.2
NIJJYAXOARWZEE-UHFFFAOYSA-N,1221043.23,-4.8
XIUUSFJTJXFNGH-OLQVQODUSA-N,743810.36,-6.0
MCYHPZGUONZRGO-VKHMYHEASA-N,169336.15,-3.8
WVAKABMNNSMCDK-UHFFFAOYSA-N,1033731.95,-6.3
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,443904.4,-7.3
CUWODFFVMXJOKD-UVLQAERKSA-N,1002476.86,-1.3
ZKLPARSLTMPFCP-OAQYLSRUSA-N,880030.74,-8.3
BAPRUDZDYCKSOQ-RITPCOANSA-N,120171.61,-5.7
JYGXADMDTFJGBT-VWUMJDOOSA-N,1118293.93,-9.8
NPOAOTPXWNWTSH-UHFFFAOYSA-N,115048.49,-5.3
OAYRYNVEFFWSHK-UHFFFAOYSA-N,512209.24,-6.4
AGPKZVBTJJNPAG-WHFBIAKZSA-N,160838.81,-4.6
QOYHHIBFXOOADH-UHFFFAOYSA-N,530088.72,-9.9
MSYKRHVOOPPJKU-BDAKNGLRSA-N,846743.35,-5.9
VDUWPHTZYNWKRN-UHFFFAOYSA-N,694510.69,-8.3
JXLYSJRDGCGARV-CFWMRBGOSA-N,464319.92,-8.5
HJJRIJDTIPFROI-NVKITGPLSA-N,276975.1,-8.1
DQDAYGNAKTZFIW-CYBMUJFWSA-N,1031585.18,-8.0
CMCCHHWTTBEZNM-SCSAIBSYSA-N,99469.72,-5.4
ZFSXZJXLKAJIGS-UHFFFAOYSA-N,745265.63,-8.3
OXFGTKPPFSCSMA-XVKPBYJWSA-N,203147.98,-5.7
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1849675.55,-1.1
DYAIAHUQIPBDIP-AXAPSJFSSA-N,872797.51,-9.0
FVRWRGBTEHAPDI-OAHLLOKOSA-N,480489.68,-8.0
MBBZMMPHUWSWHV-BDVNFPICSA-N,66986.3,-5.3
YTKUWDBFDASYHO-UHFFFAOYSA-N,1151710.08,-6.8
UVAZQQHAVMNMHE-XJKSGUPXSA-N,750773.74,-6.8
PWNMXPDKBYZCOO-NSHDSACASA-N,709280.13,-10.1
ANGKOCUUWGHLCE-IEBWSBKVSA-N,778256.86,-7.6
WQZGKKKJIJFFOK-PHYPRBDBSA-N,510062.98,-5.6
