ligand,E1,E2,E3
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.7,-4.0,-3.8
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.3,-4.4,-4.4
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.7,-6.4,-6.0
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,-5.0,-4.4
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.2,-4.9,-4.8
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,-3.6,-3.4
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,-4.7,-4.4
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,-5.6,-4.9
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,-5.3,-5.0
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.1,-4.6,-5.3
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.2,-6.1,-5.8
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.5,-2.3,-1.9
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.5,-2.3,-2.1
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.5,-6.6,-5.9
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.4,-5.3,-5.4
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,-4.3,-4.2
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.9,-5.8,-5.3
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.7,-5.7,-5.0
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.7,-7.3,-6.0
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.8,-3.5,-3.2
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,-5.9,-5.1
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.6,-3.8,-3.7
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.5,-3.6,-4.4
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,-5.0,-4.6
