ligand,binding score,energy
WOFMFGQZHJDGCX-ZULDAHANSA-N,426325.64,-7.8
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,334840.96,-8.0
AJOQSQHYDOFIOX-SECBINFHSA-N,262260.46,-7.4
GZUITABIAKMVPG-UHFFFAOYSA-N,358853.25,-8.6
FBPFZTCFMRRESA-JGWLITMVSA-N,272300.82,-6.3
WWZKQHOCKIZLMA-UHFFFAOYSA-N,309349.68,-5.6
VWVSBHGCDBMOOT-IIEHVVJPSA-N,297285.84,-7.4
NETZHAKZCGBWSS-CEDHKZHLSA-N,265476.05,-7.3
LCAAMXMULMCKLJ-UHFFFAOYSA-N,600374.51,-8.5
JFPVXVDWJQMJEE-IZRZKJBUSA-N,781052.42,-7.4
PVHUJELLJLJGLN-INIZCTEOSA-N,1051808.4,-7.1
BUGYDGFZZOZRHP-CDECOKDKSA-N,616920.33,-7.5
HJPHIJVSRJVAGC-SSDOTTSWSA-N,794486.96,-4.9
SLYPOVJCSQHITR-UHFFFAOYSA-N,565285.43,-6.7
IMYZQPCYWPFTAG-YWVKMMECSA-N,519082.57,-6.6
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1116965.39,-6.9
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1006800.62,-6.0
KWGRBVOPPLSCSI-WPRPVWTQSA-N,465655.85,-6.2
FEWJPZIEWOKRBE-JCYAYHJZSA-N,283241.27,-6.0
LGAJOMLFGCSBFF-OLXDQKQCSA-N,356156.62,-8.4
LEVWYRKDKASIDU-IMJSIDKUSA-N,1714906.37,-5.8
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1177440.57,-7.3
DKGZKTPJOSAWFA-UHFFFAOYSA-N,267453.73,-7.5
OIRCOABEOLEUMC-GEJPAHFPSA-N,576096.42,-1.4
BMOVQUBVGICXQN-MKPDMIMOSA-N,724629.28,-7.5
WYMSBXTXOHUIGT-UHFFFAOYSA-N,992234.02,-6.5
YFDSDPIBEUFTMI-UHFFFAOYSA-N,233578.49,-4.2
NJCJBUHJQLFDSW-UHFFFAOYSA-N,497392.58,-7.2
WTFXJFJYEJZMFO-UHFFFAOYSA-N,932744.32,-7.7
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1142671.12,-5.3
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1014993.99,-6.6
YGCODSQDUUUKIV-UHFFFAOYSA-N,466610.11,-6.3
PFTAWBLQPZVEMU-DZGCQCFKSA-N,610379.3,-7.4
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,349350.83,-6.9
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,689106.75,-7.5
KRMDCWKBEZIMAB-UHFFFAOYSA-N,508866.69,-6.8
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,263889.99,-6.5
QTQPVLDZQVPLGV-AWEZNQCLSA-N,377928.72,-6.0
HNDVDQJCIGZPNO-YFKPBYRVSA-N,857500.08,-6.1
YMFIJXDFAPHJIN-SECBINFHSA-N,581315.46,-6.5
HTJXMOGUGMSZOG-UHFFFAOYSA-N,586268.06,-6.4
WDICTQVBXKADBP-UHFFFAOYSA-N,356585.72,-7.1
AKUJBENLRBOFTD-QZIXMDIESA-N,607704.1,-8.1
XXVROGAVTTXONC-NSHDSACASA-N,280493.8,-6.3
TZADDXVKYWMEHX-YFKPBYRVSA-N,1155770.01,-5.8
PYVUMAGVCSQCBD-RFAUZJTJSA-N,585439.19,-7.7
XCPGHVQEEXUHNC-UHFFFAOYSA-N,716279.58,-8.6
PAZJSJFMUHDSTF-AWEZNQCLSA-N,917462.09,-6.9
UDMBCSSLTHHNCD-KQYNXXCUSA-N,312401.84,-7.3
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,906668.49,-8.2
YEHCICAEULNIGD-MZMPZRCHSA-N,446877.26,-6.2
UMSGKTJDUHERQW-UHFFFAOYSA-N,912509.3,-7.4
KAJZGRFYZKWYDX-UHFFFAOYSA-N,689890.96,-7.2
XRQDFNLINLXZLB-CKIKVBCHSA-N,907187.02,-7.9
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,1816590.99,-6.3
HTQBXNHDCUEHJF-XWLPCZSASA-N,412724.04,-2.2
RUOKEQAAGRXIBM-GFCCVEGCSA-N,589359.15,-7.2
LOUPRKONTZGTKE-WZBLMQSHSA-N,568188.18,-6.9
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1303989.27,-6.9
RGHNJXZEOKUKBD-SQOUGZDYSA-N,299164.48,-6.6
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,271525.22,-1.0
JBACAGZMXLDQCR-UHFFFAOYSA-N,1044343.97,-6.8
ATXHVCQZZJYMCF-XUDSTZEESA-N,303497.62,-7.2
FFINMCNLQNTKLU-UHFFFAOYSA-N,1155785.74,-6.9
AIZFEOPQVZBNGH-UHFFFAOYSA-N,364682.45,-7.5
VXOWJCTXWVWLLC-REGDIAEZSA-N,724776.83,-8.2
OUDSBRTVNLOZBN-UHFFFAOYSA-N,811475.59,-8.3
CDAISMWEOUEBRE-GPIVLXJGSA-N,363077.73,-7.1
JZRWCGZRTZMZEH-UHFFFAOYSA-N,158572.85,-6.2
MKKYBZZTJQGVCD-XTCKQBCOSA-N,646875.47,-7.7
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1165143.89,-7.5
IVVNZDGDKPTYHK-JTQLQIEISA-N,491103.59,-7.2
DCPACFSINCUFEC-CYBMUJFWSA-N,518300.48,-7.6
BAPRUDZDYCKSOQ-RITPCOANSA-N,242774.84,-7.0
GZENKSODFLBBHQ-ILSZZQPISA-N,556326.31,-7.5
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,966795.64,-8.4
NPOAOTPXWNWTSH-UHFFFAOYSA-N,259968.47,-6.4
IQADUMSPOQKAAO-UHFFFAOYSA-N,1084760.56,-6.9
NBQNWMBBSKPBAY-LTFXXXRZSA-N,963251.09,-6.8
JYGXADMDTFJGBT-VWUMJDOOSA-N,1047704.66,-7.4
PMMYEEVYMWASQN-DMTCNVIQSA-N,360921.04,-5.9
YRIZYWQGELRKNT-UHFFFAOYSA-N,1153387.57,-6.5
WVAKABMNNSMCDK-UHFFFAOYSA-N,975182.58,-7.6
VQHSOMBJVWLPSR-JVCRWLNRSA-N,307795.41,-7.1
OVJJILSKYWXGBM-GFCCVEGCSA-N,361071.27,-6.8
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,420775.37,-8.1
RZVPBGBYGMDSBG-GGAORHGYSA-N,580392.89,-10.1
ZKLPARSLTMPFCP-OAQYLSRUSA-N,856276.3,-8.3
QYKIQEUNHZKYBP-UHFFFAOYSA-N,1843954.49,-3.5
UJEWTUDSLQGTOA-UHFFFAOYSA-N,755868.0,-6.7
OAYRYNVEFFWSHK-UHFFFAOYSA-N,498282.24,-7.8
BYPIURIATSUHDW-SNVBAGLBSA-N,701148.56,-8.1
XIUUSFJTJXFNGH-OLQVQODUSA-N,692703.33,-6.2
AGPKZVBTJJNPAG-WHFBIAKZSA-N,379015.83,-5.6
MCYHPZGUONZRGO-VKHMYHEASA-N,354071.64,-4.6
CUWODFFVMXJOKD-UVLQAERKSA-N,935603.4,-1.1
NIJJYAXOARWZEE-UHFFFAOYSA-N,1159492.54,-5.7
OVRNDRQMDRJTHS-FMDGEEDCSA-N,616687.17,-6.8
OXFGTKPPFSCSMA-XVKPBYJWSA-N,288048.76,-7.1
JXZZEXZZKAWDSP-UHFFFAOYSA-N,568700.16,-7.7
HEBKCHPVOIAQTA-SCDXWVJYSA-N,368884.44,-5.8
XDVCLKFLRAWGIT-ADOAZJKMSA-N,329566.82,-8.2
QOYHHIBFXOOADH-UHFFFAOYSA-N,491705.67,-8.4
UVAZQQHAVMNMHE-XJKSGUPXSA-N,697466.07,-6.3
YTKUWDBFDASYHO-UHFFFAOYSA-N,1116675.51,-6.2
FVRWRGBTEHAPDI-OAHLLOKOSA-N,446294.87,-7.6
CMCCHHWTTBEZNM-SCSAIBSYSA-N,304951.74,-6.4
VDUWPHTZYNWKRN-UHFFFAOYSA-N,652826.12,-8.3
FHXBMXJMKMWVRG-SLHNCBLASA-N,618562.23,-7.7
ALAXZYHFVBSJKZ-UHFFFAOYSA-N,863257.46,-7.3
WQZGKKKJIJFFOK-PHYPRBDBSA-N,800179.82,-6.9
DYAIAHUQIPBDIP-AXAPSJFSSA-N,812426.71,-8.3
HJBWBFZLDZWPHF-UHFFFAOYSA-N,679610.76,-8.4
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1778926.9,-1.0
ZPMKQFOGINQDAM-UHFFFAOYSA-N,303526.43,-6.9
