ligand,E1,E2,E3
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-8.0,-6.6,-5.4
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-5.5,-4.2,-4.1
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-5.1,-4.9,-4.4
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-6.0,-5.5,-5.0
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.5,-3.7,-3.5
YZZCJYJBCUJISI-UHFFFAOYSA-N,-5.8,-5.0,-5.1
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-7.0,-5.9,-6.1
HODRFAVLXIFVTR-RKDXNWHRSA-N,-7.3,-6.5,-5.8
POULHZVOKOAJMA-UHFFFAOYSA-N,-5.6,-5.1,-4.4
VILCJCGEZXAXTO-UHFFFAOYSA-N,-4.1,-3.9,-3.5
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-7.7,-6.9,-5.4
WEUCDJCFJHYFRL-IBGZPJMESA-N,-7.4,-6.0,-5.5
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-7.2,-6.7,-5.7
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-5.9,-5.5,-5.3
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-8.0,-6.9,-7.9
KSMRODHGGIIXDV-YFKPBYRVSA-N,-5.8,-5.7,-4.8
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-9.0,-7.3,-6.5
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-7.7,-6.0,-5.4
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-7.1,-6.2,-6.2
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-5.6,-4.9,-3.4
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-6.1,-5.1,-5.5
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-6.0,-5.2,-5.0
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-5.1,-4.4,-4.3
