ligand,E1,E2,E3
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.2,-6.9,-6.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,-6.2,-4.7,-4.0
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.5,-5.6,-5.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,-5.0,-4.6
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.3,-6.0,-4.8
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,-0.7,-0.6
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.4,-4.1
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.2,-6.2,-5.9
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,-7.0,-6.5
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,-5.3,-4.6
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-3.0,-3.3
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-6.6,-6.2
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,-3.3,-2.9
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,-4.9,-4.6
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.1,-6.1,-5.1
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.1,-5.0,-5.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.9,-7.1,-5.0
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,-5.1,-4.8
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,-5.1,-4.5
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,-2.6,-2.9
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.7,-5.0,-3.7
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,-4.8,-4.8
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,-2.9,-3.2
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.8,-6.1,-7.0
