ligand,binding score,energy
WWZKQHOCKIZLMA-UHFFFAOYSA-N,352290.62,-4.4
WOFMFGQZHJDGCX-ZULDAHANSA-N,492139.14,-6.4
KWGRBVOPPLSCSI-WPRPVWTQSA-N,301118.81,-5.5
VWVSBHGCDBMOOT-IIEHVVJPSA-N,343737.83,-6.8
JFPVXVDWJQMJEE-IZRZKJBUSA-N,898305.09,-6.5
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1256942.51,-5.0
GZUITABIAKMVPG-UHFFFAOYSA-N,417747.14,-6.7
NETZHAKZCGBWSS-CEDHKZHLSA-N,308743.38,-6.9
FBPFZTCFMRRESA-JGWLITMVSA-N,299807.39,-4.1
AJOQSQHYDOFIOX-SECBINFHSA-N,253060.07,-5.9
PVHUJELLJLJGLN-INIZCTEOSA-N,1191775.5,-5.5
BMOVQUBVGICXQN-MKPDMIMOSA-N,836272.24,-6.3
LEVWYRKDKASIDU-IMJSIDKUSA-N,1885668.34,-4.2
DKGZKTPJOSAWFA-UHFFFAOYSA-N,311249.6,-7.8
SLYPOVJCSQHITR-UHFFFAOYSA-N,679370.26,-4.8
FEWJPZIEWOKRBE-JCYAYHJZSA-N,373128.89,-4.1
LCAAMXMULMCKLJ-UHFFFAOYSA-N,692618.34,-6.7
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1163213.75,-4.3
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,408800.17,-7.2
IMYZQPCYWPFTAG-YWVKMMECSA-N,610161.17,-4.9
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1327170.42,-5.0
LGAJOMLFGCSBFF-OLXDQKQCSA-N,365685.28,-7.0
OIRCOABEOLEUMC-GEJPAHFPSA-N,662465.59,-0.9
HJPHIJVSRJVAGC-SSDOTTSWSA-N,883040.25,-3.6
BUGYDGFZZOZRHP-CDECOKDKSA-N,737148.25,-4.6
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1067828.78,-6.7
YMFIJXDFAPHJIN-SECBINFHSA-N,677661.03,-4.9
AKUJBENLRBOFTD-QZIXMDIESA-N,697868.07,-7.0
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1039772.29,-5.5
KRMDCWKBEZIMAB-UHFFFAOYSA-N,776434.54,-6.9
QTQPVLDZQVPLGV-AWEZNQCLSA-N,488534.82,-6.0
UDMBCSSLTHHNCD-KQYNXXCUSA-N,491715.76,-6.0
WDICTQVBXKADBP-UHFFFAOYSA-N,470996.93,-5.4
PYVUMAGVCSQCBD-RFAUZJTJSA-N,673342.31,-6.9
XCPGHVQEEXUHNC-UHFFFAOYSA-N,832413.27,-7.1
TZADDXVKYWMEHX-YFKPBYRVSA-N,1359934.87,-4.5
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,323156.55,-5.8
YFDSDPIBEUFTMI-UHFFFAOYSA-N,273020.69,-2.9
YGCODSQDUUUKIV-UHFFFAOYSA-N,657814.87,-5.0
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1201747.71,-5.1
NJCJBUHJQLFDSW-UHFFFAOYSA-N,574949.44,-6.7
HNDVDQJCIGZPNO-YFKPBYRVSA-N,1002200.54,-4.4
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1150426.06,-6.4
XXVROGAVTTXONC-NSHDSACASA-N,191336.06,-5.4
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,791636.22,-7.6
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1282471.37,-4.0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,707170.94,-6.5
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,423857.65,-6.4
HTJXMOGUGMSZOG-UHFFFAOYSA-N,693735.43,-5.9
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1309560.93,-7.0
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,314495.91,-0.9
JZRWCGZRTZMZEH-UHFFFAOYSA-N,247024.59,-5.5
LOUPRKONTZGTKE-WZBLMQSHSA-N,662224.52,-6.7
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,2017473.22,-4.3
IVVNZDGDKPTYHK-JTQLQIEISA-N,575437.34,-6.1
OUDSBRTVNLOZBN-UHFFFAOYSA-N,950483.88,-6.7
ATXHVCQZZJYMCF-XUDSTZEESA-N,355707.74,-7.7
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,1033054.35,-6.3
AIZFEOPQVZBNGH-UHFFFAOYSA-N,443540.72,-6.1
HTQBXNHDCUEHJF-XWLPCZSASA-N,402369.19,-1.9
FFINMCNLQNTKLU-UHFFFAOYSA-N,1313557.56,-5.9
RUOKEQAAGRXIBM-GFCCVEGCSA-N,690997.4,-5.9
VXOWJCTXWVWLLC-REGDIAEZSA-N,829600.58,-7.1
XRQDFNLINLXZLB-CKIKVBCHSA-N,1029812.75,-5.8
CDAISMWEOUEBRE-GPIVLXJGSA-N,463534.89,-4.5
MKKYBZZTJQGVCD-XTCKQBCOSA-N,750695.73,-5.7
JBACAGZMXLDQCR-UHFFFAOYSA-N,1196851.3,-5.6
RGHNJXZEOKUKBD-SQOUGZDYSA-N,301395.35,-4.3
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1416580.87,-4.5
UMSGKTJDUHERQW-UHFFFAOYSA-N,1038399.57,-6.5
YEHCICAEULNIGD-MZMPZRCHSA-N,517893.69,-6.4
KAJZGRFYZKWYDX-UHFFFAOYSA-N,798259.41,-6.2
BYPIURIATSUHDW-SNVBAGLBSA-N,804447.85,-6.3
NPOAOTPXWNWTSH-UHFFFAOYSA-N,274665.07,-4.4
OVJJILSKYWXGBM-GFCCVEGCSA-N,478094.67,-5.8
XIUUSFJTJXFNGH-OLQVQODUSA-N,802222.19,-4.4
ZKLPARSLTMPFCP-OAQYLSRUSA-N,1006545.01,-6.5
BAPRUDZDYCKSOQ-RITPCOANSA-N,487132.04,-4.8
OAYRYNVEFFWSHK-UHFFFAOYSA-N,636367.47,-5.2
UJEWTUDSLQGTOA-UHFFFAOYSA-N,870138.49,-6.3
QYKIQEUNHZKYBP-UHFFFAOYSA-N,2038828.68,-2.5
NIJJYAXOARWZEE-UHFFFAOYSA-N,1316527.6,-4.6
DCPACFSINCUFEC-CYBMUJFWSA-N,614973.77,-5.9
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,485116.49,-6.4
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1105827.97,-6.7
RZVPBGBYGMDSBG-GGAORHGYSA-N,674554.32,-6.9
AGPKZVBTJJNPAG-WHFBIAKZSA-N,363703.15,-4.1
JYGXADMDTFJGBT-VWUMJDOOSA-N,1181731.39,-6.6
IQADUMSPOQKAAO-UHFFFAOYSA-N,1234706.32,-5.1
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1117083.11,-5.4
GZENKSODFLBBHQ-ILSZZQPISA-N,649240.57,-6.5
CUWODFFVMXJOKD-UVLQAERKSA-N,1061379.21,-0.9
YRIZYWQGELRKNT-UHFFFAOYSA-N,1330380.97,-4.3
WVAKABMNNSMCDK-UHFFFAOYSA-N,1141090.15,-5.4
VQHSOMBJVWLPSR-JVCRWLNRSA-N,355126.76,-5.0
MCYHPZGUONZRGO-VKHMYHEASA-N,329033.13,-3.2
PMMYEEVYMWASQN-DMTCNVIQSA-N,455318.12,-4.0
ALAXZYHFVBSJKZ-UHFFFAOYSA-N,984548.11,-7.2
ZFSXZJXLKAJIGS-UHFFFAOYSA-N,851551.93,-7.0
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1978705.56,-0.9
WQZGKKKJIJFFOK-PHYPRBDBSA-N,1082091.99,-4.7
UVAZQQHAVMNMHE-XJKSGUPXSA-N,797439.36,-4.8
DQDAYGNAKTZFIW-CYBMUJFWSA-N,1096694.35,-6.6
FHXBMXJMKMWVRG-SLHNCBLASA-N,712407.98,-7.7
MSYKRHVOOPPJKU-BDAKNGLRSA-N,947010.94,-5.3
HEBKCHPVOIAQTA-SCDXWVJYSA-N,423087.44,-3.8
OVRNDRQMDRJTHS-FMDGEEDCSA-N,864553.76,-5.5
OXFGTKPPFSCSMA-XVKPBYJWSA-N,320755.94,-5.5
HJJRIJDTIPFROI-NVKITGPLSA-N,298577.14,-6.8
HJBWBFZLDZWPHF-UHFFFAOYSA-N,779018.02,-7.4
FVRWRGBTEHAPDI-OAHLLOKOSA-N,522875.85,-6.8
JXZZEXZZKAWDSP-UHFFFAOYSA-N,654793.39,-8.1
VDUWPHTZYNWKRN-UHFFFAOYSA-N,768656.56,-6.3
MBBZMMPHUWSWHV-BDVNFPICSA-N,229198.88,-4.2
PWNMXPDKBYZCOO-NSHDSACASA-N,754410.99,-8.0
ZPMKQFOGINQDAM-UHFFFAOYSA-N,534207.71,-7.2
XDVCLKFLRAWGIT-ADOAZJKMSA-N,382950.94,-7.0
JXLYSJRDGCGARV-CFWMRBGOSA-N,499622.48,-5.5
QOYHHIBFXOOADH-UHFFFAOYSA-N,571682.2,-8.3
YTKUWDBFDASYHO-UHFFFAOYSA-N,1264410.88,-5.6
CMCCHHWTTBEZNM-SCSAIBSYSA-N,255854.85,-4.7
ANGKOCUUWGHLCE-IEBWSBKVSA-N,828491.0,-6.4
DYAIAHUQIPBDIP-AXAPSJFSSA-N,933240.32,-7.7
GIJXKZJWITVLHI-PMOLBWCYSA-N,120007.19,-6.5
ORTQZVOHEJQUHG-UHFFFAOYSA-L,119742.48,-2.2
YWXYYJSYQOXTPL-SLPGGIOYSA-N,113254.93,-5.1
PTKSEFOSCHHMPD-SNVBAGLBSA-N,153535.97,-5.3
FFKUDWZICMJVPA-UHFFFAOYSA-N,154608.72,-5.3
PYAOPMWCFSVFOT-UHFFFAOYSA-N,139322.59,-4.4
BDJRBEYXGGNYIS-UHFFFAOYSA-N,103557.46,-4.6
FKDHHVKWGRFRTG-VOTSOKGWSA-N,171483.26,-5.1
IKYIXZSIKOYSLD-NSHDSACASA-N,112600.47,-6.0
OUYCCCASQSFEME-QMMMGPOBSA-N,200721.68,-5.5
OCAXFDULERPAJM-BQJUDKOJSA-N,137503.16,-6.4
LKACJLUUJRMGFK-UHFFFAOYSA-N,184545.83,-3.7
BZQFBWGGLXLEPQ-REOHCLBHSA-N,184368.27,-4.3
PMRYVIKBURPHAH-UHFFFAOYSA-N,182071.56,-3.2
IBAQFPQHRJAVAV-ULAWRXDQSA-N,136798.29,-4.7
WVDDGKGOMKODPV-UHFFFAOYSA-N,110911.17,-4.4
AYFVYJQAPQTCCC-GBXIJSLDSA-N,219401.58,-3.7
PEDCQBHIVMGVHV-UHFFFAOYSA-N,141071.31,-3.0
KZTZJUQNSSLNAG-UHFFFAOYSA-N,247813.55,-3.5
GLVAUDGFNGKCSF-UHFFFAOYSA-N,195405.56,-4.1
KYAKGJDISSNVPZ-UHFFFAOYSA-N,296733.4,-7.3
XVQUOJBERHHONY-SECBINFHSA-N,180750.15,-4.8
NMCUIPGRVMDVDB-UHFFFAOYSA-L,164231.31,-2.2
XRVCFZPJAHWYTB-UHFFFAOYSA-N,226605.89,-3.6
VUFOCTSXHUWGPW-QHCPKHFHSA-N,128636.24,-5.3
SSLKKMZJCJBOML-UHFFFAOYSA-N,118512.57,-5.2
DIDCGVRALANKIU-OTEFFYEFSA-N,139452.71,-0.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,114083.93,-4.9
SPAGIJMPHSUYSE-UHFFFAOYSA-N,174397.04,-3.1
PBAPPPCECJKMCM-IBGZPJMESA-N,301529.43,-7.5
CYTYCFOTNPOANT-UHFFFAOYSA-N,213283.88,-3.0
BDERNNFJNOPAEC-UHFFFAOYSA-N,194490.75,-2.5
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,255837.41,-8.6
CKLJMWTZIZZHCS-REOHCLBHSA-N,174722.88,-3.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,249584.11,-5.3
KDXKERNSBIXSRK-YFKPBYRVSA-N,163964.61,-4.1
KSUUMAWCGDNLFK-SSDOTTSWSA-N,113312.65,-5.1
MVQVNTPHUGQQHK-UHFFFAOYSA-N,147111.86,-3.9
FZERHIULMFGESH-UHFFFAOYSA-N,149020.07,-4.9
ZKLPARSLTMPFCP-NRFANRHFSA-N,129522.37,-6.5
XSQUKJJJFZCRTK-OUBTZVSYSA-N,118411.26,-2.5
NWVVVBRKAWDGAB-UHFFFAOYSA-N,181054.55,-4.3
MTTYXGPMZKRTCI-VIFPVBQESA-N,253773.83,-5.7
FDMBBCOBEAVDAO-AWEZNQCLSA-N,205397.26,-5.8
YDDUMTOHNYZQPO-RVXRWRFUSA-N,165233.12,-7.9
ARHWPKZXBHOEEE-UHFFFAOYSA-N,149892.06,-5.5
NZLVRVYNQYGMAB-UHFFFAOYSA-N,272592.29,-7.4
XULACPAEUUWKFX-UHFFFAOYSA-N,97023.27,-6.7
QSRHLIUOSXVKTG-YADHBBJMSA-N,113561.92,-7.2
QTBSBXVTEAMEQO-UHFFFAOYSA-N,123349.36,-2.6
HPNSFSBZBAHARI-RUDMXATFSA-N,182999.03,-7.3
JPBBNLWRCVBGJS-KCAUTNRHSA-N,191855.82,-6.1
PZMVOUYYNKPMSI-UHFFFAOYSA-N,212350.13,-5.2
CZMRCDWAGMRECN-UGDNZRGBSA-N,308397.68,-5.7
