ligand,binding score,energy
BUGYDGFZZOZRHP-CDECOKDKSA-N,728822.92,-6.2
GZUITABIAKMVPG-UHFFFAOYSA-N,414482.24,-10.2
BMOVQUBVGICXQN-MKPDMIMOSA-N,829763.41,-8.4
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1249988.86,-5.8
OIRCOABEOLEUMC-GEJPAHFPSA-N,657639.25,-1.4
LGAJOMLFGCSBFF-OLXDQKQCSA-N,355739.1,-9.0
DKGZKTPJOSAWFA-UHFFFAOYSA-N,308758.15,-9.0
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1319255.47,-6.0
VWVSBHGCDBMOOT-IIEHVVJPSA-N,341180.61,-9.0
NETZHAKZCGBWSS-CEDHKZHLSA-N,306595.51,-8.2
LEVWYRKDKASIDU-IMJSIDKUSA-N,1878725.33,-5.1
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,405173.76,-8.3
IMYZQPCYWPFTAG-YWVKMMECSA-N,606363.41,-5.6
KWGRBVOPPLSCSI-WPRPVWTQSA-N,349304.96,-6.0
FBPFZTCFMRRESA-JGWLITMVSA-N,382903.91,-5.4
AJOQSQHYDOFIOX-SECBINFHSA-N,259286.11,-7.3
WOFMFGQZHJDGCX-ZULDAHANSA-N,488834.29,-8.1
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1152962.98,-5.1
LCAAMXMULMCKLJ-UHFFFAOYSA-N,687314.16,-7.5
FEWJPZIEWOKRBE-JCYAYHJZSA-N,364590.4,-5.0
WWZKQHOCKIZLMA-UHFFFAOYSA-N,327222.58,-5.1
HJPHIJVSRJVAGC-SSDOTTSWSA-N,871820.16,-4.2
SLYPOVJCSQHITR-UHFFFAOYSA-N,660144.34,-5.9
JFPVXVDWJQMJEE-IZRZKJBUSA-N,892451.73,-7.7
PVHUJELLJLJGLN-INIZCTEOSA-N,1183304.57,-7.0
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,320937.94,-7.1
XXVROGAVTTXONC-NSHDSACASA-N,230413.76,-5.7
XCPGHVQEEXUHNC-UHFFFAOYSA-N,825551.66,-8.5
UDMBCSSLTHHNCD-KQYNXXCUSA-N,471071.46,-7.5
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1143804.52,-7.1
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1276037.15,-4.6
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1033186.81,-6.4
KRMDCWKBEZIMAB-UHFFFAOYSA-N,748264.33,-8.0
HNDVDQJCIGZPNO-YFKPBYRVSA-N,992769.55,-5.2
YMFIJXDFAPHJIN-SECBINFHSA-N,673653.58,-6.9
TZADDXVKYWMEHX-YFKPBYRVSA-N,1356718.76,-5.5
QTQPVLDZQVPLGV-AWEZNQCLSA-N,486134.37,-7.4
PFTAWBLQPZVEMU-DZGCQCFKSA-N,701322.26,-8.6
HTJXMOGUGMSZOG-UHFFFAOYSA-N,691074.53,-7.3
WDICTQVBXKADBP-UHFFFAOYSA-N,468400.44,-6.3
NJCJBUHJQLFDSW-UHFFFAOYSA-N,571350.75,-7.7
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,420663.25,-8.0
PYVUMAGVCSQCBD-RFAUZJTJSA-N,669285.25,-9.2
YFDSDPIBEUFTMI-UHFFFAOYSA-N,263019.08,-3.7
YGCODSQDUUUKIV-UHFFFAOYSA-N,631188.1,-6.0
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1059162.19,-8.0
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,786111.64,-8.2
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1178321.97,-6.2
AKUJBENLRBOFTD-QZIXMDIESA-N,692817.68,-8.5
KAJZGRFYZKWYDX-UHFFFAOYSA-N,790668.29,-6.9
XRQDFNLINLXZLB-CKIKVBCHSA-N,1023031.12,-6.7
YEHCICAEULNIGD-MZMPZRCHSA-N,514202.35,-7.6
JBACAGZMXLDQCR-UHFFFAOYSA-N,1187358.11,-7.2
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,325183.73,-1.0
HTQBXNHDCUEHJF-XWLPCZSASA-N,418536.7,-2.0
UMSGKTJDUHERQW-UHFFFAOYSA-N,1031622.8,-7.4
VXOWJCTXWVWLLC-REGDIAEZSA-N,823262.15,-8.0
ATXHVCQZZJYMCF-XUDSTZEESA-N,352207.64,-8.3
LOUPRKONTZGTKE-WZBLMQSHSA-N,660186.52,-8.2
AIZFEOPQVZBNGH-UHFFFAOYSA-N,436202.14,-8.5
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1303532.76,-7.9
JZRWCGZRTZMZEH-UHFFFAOYSA-N,297498.63,-6.3
OUDSBRTVNLOZBN-UHFFFAOYSA-N,941903.36,-8.1
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,2005648.68,-5.1
IVVNZDGDKPTYHK-JTQLQIEISA-N,571025.94,-6.8
CDAISMWEOUEBRE-GPIVLXJGSA-N,455990.89,-5.9
RGHNJXZEOKUKBD-SQOUGZDYSA-N,351884.13,-5.6
RUOKEQAAGRXIBM-GFCCVEGCSA-N,683388.13,-6.6
FFINMCNLQNTKLU-UHFFFAOYSA-N,1306362.03,-7.4
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,1026548.53,-8.1
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1512719.15,-5.9
MKKYBZZTJQGVCD-XTCKQBCOSA-N,747331.4,-7.5
PMMYEEVYMWASQN-DMTCNVIQSA-N,450160.26,-5.1
CUWODFFVMXJOKD-UVLQAERKSA-N,1054641.12,-1.0
NIJJYAXOARWZEE-UHFFFAOYSA-N,1310029.32,-5.0
RZVPBGBYGMDSBG-GGAORHGYSA-N,668278.23,-9.2
ZKLPARSLTMPFCP-OAQYLSRUSA-N,996409.85,-7.2
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,483621.72,-7.0
GZENKSODFLBBHQ-ILSZZQPISA-N,644666.67,-8.4
BAPRUDZDYCKSOQ-RITPCOANSA-N,456158.14,-5.6
BYPIURIATSUHDW-SNVBAGLBSA-N,798933.53,-7.0
QYKIQEUNHZKYBP-UHFFFAOYSA-N,2029510.93,-3.1
OVJJILSKYWXGBM-GFCCVEGCSA-N,473926.1,-6.9
OAYRYNVEFFWSHK-UHFFFAOYSA-N,624926.05,-7.0
JYGXADMDTFJGBT-VWUMJDOOSA-N,1175381.49,-9.0
UJEWTUDSLQGTOA-UHFFFAOYSA-N,865062.23,-7.8
XIUUSFJTJXFNGH-OLQVQODUSA-N,795352.17,-5.6
AGPKZVBTJJNPAG-WHFBIAKZSA-N,403093.26,-4.8
MCYHPZGUONZRGO-VKHMYHEASA-N,381269.68,-3.7
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1099681.64,-7.7
IQADUMSPOQKAAO-UHFFFAOYSA-N,1225002.2,-6.2
