ligand,binding score,energy
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1063693.84,-5.1
DKGZKTPJOSAWFA-UHFFFAOYSA-N,286299.2,-9.0
PVHUJELLJLJGLN-INIZCTEOSA-N,1108703.86,-7.0
LCAAMXMULMCKLJ-UHFFFAOYSA-N,639400.33,-7.5
BUGYDGFZZOZRHP-CDECOKDKSA-N,656502.15,-6.2
NETZHAKZCGBWSS-CEDHKZHLSA-N,284275.88,-8.2
IMYZQPCYWPFTAG-YWVKMMECSA-N,553023.04,-5.6
KWGRBVOPPLSCSI-WPRPVWTQSA-N,180844.35,-6.0
SLYPOVJCSQHITR-UHFFFAOYSA-N,579736.5,-5.9
FBPFZTCFMRRESA-JGWLITMVSA-N,165891.97,-5.4
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,359684.05,-8.4
LEVWYRKDKASIDU-IMJSIDKUSA-N,1781261.51,-5.2
LGAJOMLFGCSBFF-OLXDQKQCSA-N,354461.89,-9.0
GZUITABIAKMVPG-UHFFFAOYSA-N,383364.48,-10.2
OIRCOABEOLEUMC-GEJPAHFPSA-N,612464.6,-1.4
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1172870.61,-5.8
AJOQSQHYDOFIOX-SECBINFHSA-N,158833.06,-7.3
FEWJPZIEWOKRBE-JCYAYHJZSA-N,237878.96,-4.8
JFPVXVDWJQMJEE-IZRZKJBUSA-N,828622.07,-7.5
WOFMFGQZHJDGCX-ZULDAHANSA-N,454702.44,-8.1
WWZKQHOCKIZLMA-UHFFFAOYSA-N,207465.3,-4.8
VWVSBHGCDBMOOT-IIEHVVJPSA-N,317276.8,-9.0
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1237608.11,-6.2
BMOVQUBVGICXQN-MKPDMIMOSA-N,770728.71,-8.4
HJPHIJVSRJVAGC-SSDOTTSWSA-N,769517.09,-4.2
WTFXJFJYEJZMFO-UHFFFAOYSA-N,986336.47,-7.3
AKUJBENLRBOFTD-QZIXMDIESA-N,645815.52,-8.4
PFTAWBLQPZVEMU-DZGCQCFKSA-N,651310.31,-8.6
HTJXMOGUGMSZOG-UHFFFAOYSA-N,627806.08,-7.3
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1050917.76,-6.2
YMFIJXDFAPHJIN-SECBINFHSA-N,620227.1,-6.9
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1198210.47,-5.0
PYVUMAGVCSQCBD-RFAUZJTJSA-N,623541.19,-9.2
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,284899.34,-7.1
TZADDXVKYWMEHX-YFKPBYRVSA-N,1223308.96,-5.5
KRMDCWKBEZIMAB-UHFFFAOYSA-N,415952.45,-8.0
XXVROGAVTTXONC-NSHDSACASA-N,112187.82,-5.9
XCPGHVQEEXUHNC-UHFFFAOYSA-N,763613.24,-8.6
YFDSDPIBEUFTMI-UHFFFAOYSA-N,140057.64,-3.7
QTQPVLDZQVPLGV-AWEZNQCLSA-N,408059.33,-7.4
UDMBCSSLTHHNCD-KQYNXXCUSA-N,327851.9,-7.5
PAZJSJFMUHDSTF-AWEZNQCLSA-N,969224.08,-6.4
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,375663.4,-7.9
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,732671.13,-8.2
NJCJBUHJQLFDSW-UHFFFAOYSA-N,530886.56,-7.7
HNDVDQJCIGZPNO-YFKPBYRVSA-N,909781.81,-5.2
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1072043.07,-7.1
WDICTQVBXKADBP-UHFFFAOYSA-N,385788.22,-6.2
YGCODSQDUUUKIV-UHFFFAOYSA-N,333120.96,-6.0
JZRWCGZRTZMZEH-UHFFFAOYSA-N,284402.88,-6.3
LOUPRKONTZGTKE-WZBLMQSHSA-N,606199.98,-8.2
YEHCICAEULNIGD-MZMPZRCHSA-N,476580.33,-7.6
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,958210.01,-8.0
AIZFEOPQVZBNGH-UHFFFAOYSA-N,384015.63,-8.3
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1000036.54,-5.8
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,1889407.31,-5.4
MKKYBZZTJQGVCD-XTCKQBCOSA-N,686948.97,-7.4
CDAISMWEOUEBRE-GPIVLXJGSA-N,287068.19,-5.9
HTQBXNHDCUEHJF-XWLPCZSASA-N,432238.65,-2.0
RGHNJXZEOKUKBD-SQOUGZDYSA-N,187320.92,-5.8
OUDSBRTVNLOZBN-UHFFFAOYSA-N,862361.88,-8.1
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,192312.49,-1.0
XRQDFNLINLXZLB-CKIKVBCHSA-N,959824.44,-6.7
JBACAGZMXLDQCR-UHFFFAOYSA-N,1101537.86,-7.2
ATXHVCQZZJYMCF-XUDSTZEESA-N,324114.16,-8.3
IVVNZDGDKPTYHK-JTQLQIEISA-N,524152.75,-6.8
UMSGKTJDUHERQW-UHFFFAOYSA-N,965661.18,-7.4
VXOWJCTXWVWLLC-REGDIAEZSA-N,769127.73,-8.0
RUOKEQAAGRXIBM-GFCCVEGCSA-N,629370.45,-6.6
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1224717.02,-8.1
KAJZGRFYZKWYDX-UHFFFAOYSA-N,730315.94,-6.8
FFINMCNLQNTKLU-UHFFFAOYSA-N,1220250.0,-7.6
NPOAOTPXWNWTSH-UHFFFAOYSA-N,161180.37,-5.3
OAYRYNVEFFWSHK-UHFFFAOYSA-N,528237.49,-7.0
BAPRUDZDYCKSOQ-RITPCOANSA-N,253633.81,-5.6
JYGXADMDTFJGBT-VWUMJDOOSA-N,1103370.94,-8.5
ZKLPARSLTMPFCP-OAQYLSRUSA-N,905429.47,-7.3
VQHSOMBJVWLPSR-JVCRWLNRSA-N,290857.47,-6.1
YRIZYWQGELRKNT-UHFFFAOYSA-N,1216355.1,-5.5
UJEWTUDSLQGTOA-UHFFFAOYSA-N,803511.86,-7.8
BYPIURIATSUHDW-SNVBAGLBSA-N,744220.91,-7.2
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1018193.4,-6.6
GZENKSODFLBBHQ-ILSZZQPISA-N,592801.28,-8.4
XIUUSFJTJXFNGH-OLQVQODUSA-N,735937.85,-5.6
RZVPBGBYGMDSBG-GGAORHGYSA-N,617606.74,-9.2
WVAKABMNNSMCDK-UHFFFAOYSA-N,1040713.28,-6.6
IQADUMSPOQKAAO-UHFFFAOYSA-N,1143791.87,-6.2
MCYHPZGUONZRGO-VKHMYHEASA-N,154965.76,-3.8
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1022376.57,-7.7
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,446171.05,-7.0
CUWODFFVMXJOKD-UVLQAERKSA-N,988743.47,-1.0
NIJJYAXOARWZEE-UHFFFAOYSA-N,1215282.35,-5.0
