ligand,binding score,energy
WOFMFGQZHJDGCX-ZULDAHANSA-N,476787.35,-8.2
PVHUJELLJLJGLN-INIZCTEOSA-N,1155609.08,-7.2
NETZHAKZCGBWSS-CEDHKZHLSA-N,298734.5,-8.2
HJPHIJVSRJVAGC-SSDOTTSWSA-N,786209.56,-4.2
VWVSBHGCDBMOOT-IIEHVVJPSA-N,332778.62,-9.0
AJOQSQHYDOFIOX-SECBINFHSA-N,123999.56,-7.3
WWZKQHOCKIZLMA-UHFFFAOYSA-N,189458.83,-5.1
JFPVXVDWJQMJEE-IZRZKJBUSA-N,867055.05,-7.7
IMYZQPCYWPFTAG-YWVKMMECSA-N,579467.57,-5.6
LEVWYRKDKASIDU-IMJSIDKUSA-N,1840247.07,-5.2
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1106632.34,-5.1
DKGZKTPJOSAWFA-UHFFFAOYSA-N,300604.53,-9.0
KWGRBVOPPLSCSI-WPRPVWTQSA-N,155238.07,-6.0
BUGYDGFZZOZRHP-CDECOKDKSA-N,689469.7,-6.2
SLYPOVJCSQHITR-UHFFFAOYSA-N,602488.96,-5.9
LGAJOMLFGCSBFF-OLXDQKQCSA-N,348102.1,-9.0
LCAAMXMULMCKLJ-UHFFFAOYSA-N,670060.5,-7.4
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1219781.53,-5.7
OIRCOABEOLEUMC-GEJPAHFPSA-N,641178.45,-1.4
FEWJPZIEWOKRBE-JCYAYHJZSA-N,228749.32,-5.0
GZUITABIAKMVPG-UHFFFAOYSA-N,402398.84,-10.2
FBPFZTCFMRRESA-JGWLITMVSA-N,160735.64,-5.4
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1286093.05,-6.1
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,377398.77,-8.5
BMOVQUBVGICXQN-MKPDMIMOSA-N,806913.76,-8.0
KRMDCWKBEZIMAB-UHFFFAOYSA-N,445437.84,-8.0
QTQPVLDZQVPLGV-AWEZNQCLSA-N,428882.6,-7.4
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,395628.06,-7.6
AKUJBENLRBOFTD-QZIXMDIESA-N,675756.75,-8.6
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1117731.56,-7.2
HNDVDQJCIGZPNO-YFKPBYRVSA-N,952261.49,-5.2
UDMBCSSLTHHNCD-KQYNXXCUSA-N,378315.01,-7.5
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,766736.6,-8.2
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,299657.78,-7.0
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1106948.86,-6.4
HTJXMOGUGMSZOG-UHFFFAOYSA-N,658993.06,-7.3
WDICTQVBXKADBP-UHFFFAOYSA-N,395089.71,-6.3
XCPGHVQEEXUHNC-UHFFFAOYSA-N,801543.88,-8.6
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1244682.28,-4.9
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1031376.9,-8.0
PYVUMAGVCSQCBD-RFAUZJTJSA-N,652826.16,-9.1
TZADDXVKYWMEHX-YFKPBYRVSA-N,1273656.72,-5.5
XXVROGAVTTXONC-NSHDSACASA-N,96693.45,-5.7
YGCODSQDUUUKIV-UHFFFAOYSA-N,335657.07,-6.0
NJCJBUHJQLFDSW-UHFFFAOYSA-N,556406.33,-7.6
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1010789.74,-6.8
PFTAWBLQPZVEMU-DZGCQCFKSA-N,683070.72,-8.6
YFDSDPIBEUFTMI-UHFFFAOYSA-N,114918.62,-3.7
YMFIJXDFAPHJIN-SECBINFHSA-N,650531.16,-6.6
KAJZGRFYZKWYDX-UHFFFAOYSA-N,762216.14,-6.9
AIZFEOPQVZBNGH-UHFFFAOYSA-N,411044.57,-8.5
CDAISMWEOUEBRE-GPIVLXJGSA-N,329169.4,-5.9
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,1957598.58,-5.2
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,161757.93,-1.0
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1273028.0,-7.8
IVVNZDGDKPTYHK-JTQLQIEISA-N,550418.28,-6.8
XRQDFNLINLXZLB-CKIKVBCHSA-N,1000202.67,-6.7
YEHCICAEULNIGD-MZMPZRCHSA-N,500117.78,-7.5
UMSGKTJDUHERQW-UHFFFAOYSA-N,1008458.44,-7.5
VXOWJCTXWVWLLC-REGDIAEZSA-N,803986.34,-8.0
MKKYBZZTJQGVCD-XTCKQBCOSA-N,718471.72,-7.6
RGHNJXZEOKUKBD-SQOUGZDYSA-N,177611.57,-5.5
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,999379.06,-8.1
ATXHVCQZZJYMCF-XUDSTZEESA-N,341315.15,-8.3
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1045762.52,-5.9
JZRWCGZRTZMZEH-UHFFFAOYSA-N,254342.13,-6.3
OUDSBRTVNLOZBN-UHFFFAOYSA-N,903414.67,-8.2
FFINMCNLQNTKLU-UHFFFAOYSA-N,1272262.06,-7.2
LOUPRKONTZGTKE-WZBLMQSHSA-N,635871.67,-8.1
RUOKEQAAGRXIBM-GFCCVEGCSA-N,660996.71,-6.6
HTQBXNHDCUEHJF-XWLPCZSASA-N,408864.43,-2.0
JBACAGZMXLDQCR-UHFFFAOYSA-N,1149251.76,-7.2
AGPKZVBTJJNPAG-WHFBIAKZSA-N,194774.8,-4.8
MCYHPZGUONZRGO-VKHMYHEASA-N,134409.74,-3.8
NPOAOTPXWNWTSH-UHFFFAOYSA-N,129655.54,-5.1
PMMYEEVYMWASQN-DMTCNVIQSA-N,404700.86,-5.2
CUWODFFVMXJOKD-UVLQAERKSA-N,1031144.5,-1.0
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,466922.87,-7.0
JYGXADMDTFJGBT-VWUMJDOOSA-N,1148008.07,-9.0
OVJJILSKYWXGBM-GFCCVEGCSA-N,421036.37,-6.7
BAPRUDZDYCKSOQ-RITPCOANSA-N,332879.85,-5.6
OAYRYNVEFFWSHK-UHFFFAOYSA-N,565689.78,-7.0
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1063033.55,-8.1
XIUUSFJTJXFNGH-OLQVQODUSA-N,771589.98,-5.6
UJEWTUDSLQGTOA-UHFFFAOYSA-N,840396.69,-7.8
WVAKABMNNSMCDK-UHFFFAOYSA-N,1090733.17,-6.6
ZKLPARSLTMPFCP-OAQYLSRUSA-N,951149.17,-7.6
VQHSOMBJVWLPSR-JVCRWLNRSA-N,279456.83,-6.3
QYKIQEUNHZKYBP-UHFFFAOYSA-N,1949127.99,-3.1
GZENKSODFLBBHQ-ILSZZQPISA-N,621907.52,-8.4
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1068778.31,-7.7
IQADUMSPOQKAAO-UHFFFAOYSA-N,1190724.87,-6.1
BYPIURIATSUHDW-SNVBAGLBSA-N,778556.57,-7.0
NIJJYAXOARWZEE-UHFFFAOYSA-N,1259213.76,-5.2
DCPACFSINCUFEC-CYBMUJFWSA-N,573091.38,-7.9
RZVPBGBYGMDSBG-GGAORHGYSA-N,649169.66,-9.2
YRIZYWQGELRKNT-UHFFFAOYSA-N,1265836.65,-5.5
ZPMKQFOGINQDAM-UHFFFAOYSA-N,314431.27,-8.2
ANGKOCUUWGHLCE-IEBWSBKVSA-N,802077.14,-8.1
HJJRIJDTIPFROI-NVKITGPLSA-N,287672.14,-7.3
HJBWBFZLDZWPHF-UHFFFAOYSA-N,755022.55,-8.9
FHXBMXJMKMWVRG-SLHNCBLASA-N,688602.4,-8.8
JXZZEXZZKAWDSP-UHFFFAOYSA-N,634225.38,-9.7
VDUWPHTZYNWKRN-UHFFFAOYSA-N,730863.37,-7.2
CMCCHHWTTBEZNM-SCSAIBSYSA-N,125822.85,-5.7
ALAXZYHFVBSJKZ-UHFFFAOYSA-N,955560.17,-7.8
OVRNDRQMDRJTHS-FMDGEEDCSA-N,637435.54,-6.4
UVAZQQHAVMNMHE-XJKSGUPXSA-N,772822.4,-6.5
ZFSXZJXLKAJIGS-UHFFFAOYSA-N,777707.99,-8.8
MSYKRHVOOPPJKU-BDAKNGLRSA-N,880752.38,-6.0
MBBZMMPHUWSWHV-BDVNFPICSA-N,111206.53,-5.7
JXLYSJRDGCGARV-CFWMRBGOSA-N,481189.41,-7.8
QOYHHIBFXOOADH-UHFFFAOYSA-N,550459.98,-9.6
HEBKCHPVOIAQTA-SCDXWVJYSA-N,262008.83,-5.0
DYAIAHUQIPBDIP-AXAPSJFSSA-N,902610.3,-8.8
YTKUWDBFDASYHO-UHFFFAOYSA-N,1221498.97,-6.8
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1897772.54,-0.9
DQDAYGNAKTZFIW-CYBMUJFWSA-N,1064116.73,-7.6
XDVCLKFLRAWGIT-ADOAZJKMSA-N,370478.18,-8.8
WQZGKKKJIJFFOK-PHYPRBDBSA-N,880471.65,-5.7
PWNMXPDKBYZCOO-NSHDSACASA-N,731335.42,-9.4
FVRWRGBTEHAPDI-OAHLLOKOSA-N,499523.63,-8.0
OXFGTKPPFSCSMA-XVKPBYJWSA-N,190285.26,-6.4
FFKUDWZICMJVPA-UHFFFAOYSA-N,110916.47,-6.8
PTKSEFOSCHHMPD-SNVBAGLBSA-N,78503.0,-6.4
PEDCQBHIVMGVHV-UHFFFAOYSA-N,90013.45,-3.9
OCAXFDULERPAJM-BQJUDKOJSA-N,108589.07,-7.5
IKYIXZSIKOYSLD-NSHDSACASA-N,82474.53,-7.4
IBAQFPQHRJAVAV-ULAWRXDQSA-N,69910.57,-5.8
XVQUOJBERHHONY-SECBINFHSA-N,88734.82,-5.1
AYFVYJQAPQTCCC-GBXIJSLDSA-N,134345.56,-4.6
NMCUIPGRVMDVDB-UHFFFAOYSA-L,105528.77,-2.4
KYAKGJDISSNVPZ-UHFFFAOYSA-N,269023.99,-8.3
OUYCCCASQSFEME-QMMMGPOBSA-N,106673.23,-6.5
LKACJLUUJRMGFK-UHFFFAOYSA-N,107213.77,-5.4
BDJRBEYXGGNYIS-UHFFFAOYSA-N,72068.38,-5.4
GIJXKZJWITVLHI-PMOLBWCYSA-N,91197.45,-8.0
YWXYYJSYQOXTPL-SLPGGIOYSA-N,87606.89,-5.7
FKDHHVKWGRFRTG-VOTSOKGWSA-N,138612.39,-5.6
GLVAUDGFNGKCSF-UHFFFAOYSA-N,81328.52,-5.2
KZTZJUQNSSLNAG-UHFFFAOYSA-N,118614.76,-4.0
WVDDGKGOMKODPV-UHFFFAOYSA-N,60661.36,-5.0
ORTQZVOHEJQUHG-UHFFFAOYSA-L,60672.88,-2.4
PMRYVIKBURPHAH-UHFFFAOYSA-N,92762.7,-4.0
BZQFBWGGLXLEPQ-REOHCLBHSA-N,144048.57,-4.9
XRVCFZPJAHWYTB-UHFFFAOYSA-N,120150.09,-4.7
PYAOPMWCFSVFOT-UHFFFAOYSA-N,52185.09,-5.3
YDDUMTOHNYZQPO-RVXRWRFUSA-N,117146.74,-9.0
ZKLPARSLTMPFCP-NRFANRHFSA-N,102098.98,-7.3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,54779.25,-5.8
XSQUKJJJFZCRTK-OUBTZVSYSA-N,61838.34,-3.0
VUFOCTSXHUWGPW-QHCPKHFHSA-N,96201.33,-6.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,86553.12,-4.7
DIDCGVRALANKIU-OTEFFYEFSA-N,129964.01,-0.7
FDMBBCOBEAVDAO-AWEZNQCLSA-N,92465.92,-6.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,125058.62,-3.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,116220.39,-4.7
NWVVVBRKAWDGAB-UHFFFAOYSA-N,79166.74,-5.1
PBAPPPCECJKMCM-IBGZPJMESA-N,289215.26,-8.8
ARHWPKZXBHOEEE-UHFFFAOYSA-N,111427.82,-6.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,94270.69,-6.4
SPAGIJMPHSUYSE-UHFFFAOYSA-N,117647.0,-2.6
KDXKERNSBIXSRK-YFKPBYRVSA-N,100435.4,-4.8
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,242454.56,-10.1
BDERNNFJNOPAEC-UHFFFAOYSA-N,119985.52,-3.1
NZLVRVYNQYGMAB-UHFFFAOYSA-N,262401.76,-8.2
UKMSUNONTOPOIO-UHFFFAOYSA-N,82906.21,-6.0
MTTYXGPMZKRTCI-VIFPVBQESA-N,129229.75,-6.6
XULACPAEUUWKFX-UHFFFAOYSA-N,69700.13,-7.4
FZERHIULMFGESH-UHFFFAOYSA-N,80775.76,-5.7
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,184379.62,-5.9
OPTBBAGXQYOFTL-UHFFFAOYSA-N,102228.77,-5.8
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,82175.38,-7.2
QSRHLIUOSXVKTG-YADHBBJMSA-N,104419.31,-8.2
LLEMOWNGBBNAJR-UHFFFAOYSA-N,142146.71,-7.1
XKFIQZCHJUUSBA-HNNXBMFYSA-N,60497.88,-8.8
WTDRDQBEARUVNC-LURJTMIESA-N,70499.22,-6.6
YTGJWQPHMWSCST-GSVOUGTGSA-N,82862.56,-4.8
UOMKBIIXHQIERR-UHFFFAOYSA-N,113647.77,-8.2
XLFWDASMENKTKL-UHFFFAOYSA-N,100106.86,-6.8
YNUMZJCKFQVSRH-HWKANZROSA-N,95752.91,-6.4
UGOFYAXVVVXMQT-UHFFFAOYSA-N,101349.68,-8.3
DNIAPMSPPWPWGF-GSVOUGTGSA-N,96977.96,-3.5
HPNSFSBZBAHARI-RUDMXATFSA-N,104238.88,-7.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,73686.19,-7.9
QTBSBXVTEAMEQO-UHFFFAOYSA-N,67014.21,-3.1
UCTRAOBQFUDCSR-SECBINFHSA-N,91675.12,-6.6
JPBBNLWRCVBGJS-KCAUTNRHSA-N,177503.62,-7.7
KZSNJWFQEVHDMF-BYPYZUCNSA-N,133004.79,-4.6
CZMRCDWAGMRECN-UGDNZRGBSA-N,236423.02,-7.0
WRWRKDRWMURIBI-UHFFFAOYSA-M,72899.92,-2.9
PZMVOUYYNKPMSI-UHFFFAOYSA-N,114429.42,-6.1
QNAYBMKLOCPYGJ-REOHCLBHSA-N,118881.8,-3.8
YMTINGFKWWXKFG-UHFFFAOYSA-N,83503.94,-8.6
NLORYLAYLIXTID-ISLYRVAYSA-N,73231.8,-7.4
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,157577.26,-7.2
KCXVZYZYPLLWCC-UHFFFAOYSA-N,112444.41,-6.4
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,74156.6,-7.9
BYFMCKSPFYVMOU-UHFFFAOYSA-N,99263.19,-8.4
FBPFZTCFMRRESA-KVTDHHQDSA-N,152115.68,-5.2
IPEHBUMCGVEMRF-UHFFFAOYSA-N,92802.88,-4.6
XXEPPPIWZFICOJ-NSHDSACASA-N,78127.43,-6.2
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,93105.14,-7.4
ZJAOAACCNHFJAH-UHFFFAOYSA-N,132209.46,-4.2
XEFQLINVKFYRCS-UHFFFAOYSA-N,81025.38,-7.0
NFACJZMKEDPNKN-GSVOUGTGSA-N,128804.38,-4.7
DHMQDGOQFOQNFH-UHFFFAOYSA-N,80561.51,-3.3
YFESJHPTNWYOCO-UHFFFAOYSA-N,234237.05,-4.5
KHAUBYTYGDOYRU-IRXASZMISA-N,101124.57,-7.3
NUKYPUAOHBNCPY-UHFFFAOYSA-N,73304.94,-4.3
POJWUDADGALRAB-SFOWXEAESA-N,122026.81,-5.8
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,81601.76,-7.8
CVSVTCORWBXHQV-UHFFFAOYSA-N,98001.4,-5.1
XOAAWQZATWQOTB-UHFFFAOYSA-N,103777.98,-4.1
XSQUKJJJFZCRTK-NJFSPNSNSA-N,82082.43,-3.0
RTRQQBHATOEIAF-UUOKFMHZSA-N,134394.49,-7.0
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,132192.33,-7.8
SEEPANYCNGTZFQ-UHFFFAOYSA-N,73510.06,-7.4
XBJWOGLKABXFJE-YFKPBYRVSA-N,117835.36,-5.4
JMOVFFLYGIQXMM-UHFFFAOYSA-N,69944.48,-6.7
KWIUHFFTVRNATP-UHFFFAOYSA-N,92408.56,-4.0
QKDRXGFQVGOQKS-CRSSMBPESA-N,92561.01,-8.1
VVDLFTOOMLZFRO-UHFFFAOYSA-N,99229.42,-7.8
RQNADZJRELIICT-UHFFFAOYSA-N,176557.17,-7.8
RNFNDJAIBTYOQL-UHFFFAOYSA-N,132453.7,-4.4
RVMGXWBCQGAWBR-UHFFFAOYSA-N,86954.01,-7.3
COLNVLDHVKWLRT-QMMMGPOBSA-N,136253.56,-6.1
LAHDERDHXJFFJU-ZWNKPRIXSA-N,214885.83,-7.9
OYTKINVCDFNREN-UHFFFAOYSA-N,60807.16,-5.0
WLJVXDMOQOGPHL-UHFFFAOYSA-N,81722.19,-5.9
UAUHEPXILIZYCU-ALHOSYKFSA-N,159998.22,-7.3
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,144742.01,-5.1
VDANGULDQQJODZ-UHFFFAOYSA-N,54859.29,-6.3
DLNKOYKMWOXYQA-IONNQARKSA-N,94675.22,-5.9
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,86223.25,-8.1
AHLPHDHHMVZTML-BYPYZUCNSA-N,96058.09,-4.6
UVKZSORBKUEBAZ-UHFFFAOYSA-N,177939.11,-7.1
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,119472.74,-7.6
XRECTZIEBJDKEO-UHFFFAOYSA-N,96968.41,-5.1
KMSKQZKKOZQFFG-YXRRJAAWSA-N,190370.59,-9.5
MYBLAOJMRYYKMS-PVFLNQBWSA-N,100439.85,-7.4
VOIFKEWOFUNPBN-QIUUJYRFSA-N,127562.78,-6.2
RFKMCNOHBTXSMU-UHFFFAOYSA-N,83233.82,-4.4
GEGSSUSEWOHAFE-UHFFFAOYSA-N,91010.85,-5.5
JEIPFZHSYJVQDO-UHFFFAOYSA-N,174632.27,-3.6
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,95526.63,-8.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,51379.38,-5.1
AJPLPOWGYORUIF-UHFFFAOYSA-N,92488.81,-7.6
CVKNDPRBJVBDSS-CQSZACIVSA-N,79687.78,-7.9
SRBFZHDQGSBBOR-LECHCGJUSA-N,75239.29,-5.6
WFNAKBGANONZEQ-GOSISDBHSA-N,140631.71,-7.1
HRYZWHHZPQKTII-UHFFFAOYSA-N,73424.6,-2.3
JURKNVYFZMSNLP-UHFFFAOYSA-N,91251.16,-8.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,62335.6,-3.8
UCCJWNPWWPJKGL-DEOSSOPVSA-N,78780.38,-9.1
LENZDBCJOHFCAS-UHFFFAOYSA-N,139262.23,-4.4
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,47285.54,-7.0
WGNUNYPERJMVRM-UHFFFAOYSA-N,125072.73,-5.4
PVNIIMVLHYAWGP-UHFFFAOYSA-N,149886.34,-5.3
WBHHMMIMDMUBKC-QJWNTBNXSA-N,121800.51,-6.1
YYQRGCZGSFRBAM-UHFFFAOYSA-N,116485.59,-4.7
XNEFYCZVKIDDMS-UHFFFAOYSA-N,134979.24,-8.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,106737.43,-2.4
NMUSYJAQQFHJEW-KVTDHHQDSA-N,81916.85,-6.7
WPYMKLBDIGXBTP-UHFFFAOYSA-N,92155.97,-5.5
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,119392.46,-5.3
WIIZWVCIJKGZOK-RKDXNWHRSA-N,91585.68,-7.0
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,58697.0,-5.3
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,53599.22,-5.4
RTGDFNSFWBGLEC-SYZQJQIISA-N,76510.74,-7.9
IYVFNTXFRYQLRP-VVSTWUKXSA-N,70756.1,-8.8
LHIALLMPKJMSIQ-NSCUHMNNSA-N,74592.22,-6.9
LXCFILQKKLGQFO-UHFFFAOYSA-N,50080.85,-5.6
WGZDBVOTUVNQFP-UHFFFAOYSA-N,44288.63,-7.6
OTVAEFIXJLOWRX-NXEZZACHSA-N,61762.21,-7.3
ICUTUKXCWQYESQ-UHFFFAOYSA-N,34058.48,-8.0
CWRVKFFCRWGWCS-UHFFFAOYSA-N,70868.55,-5.7
JWAZRIHNYRIHIV-UHFFFAOYSA-N,78927.92,-6.7
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,70965.74,-6.1
VZGDMQKNWNREIO-UHFFFAOYSA-N,91317.73,-3.2
BLFLLBZGZJTVJG-UHFFFAOYSA-N,51186.6,-5.6
MHPZZZZLAQGTHT-UHFFFAOYSA-N,42933.87,-7.3
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,63952.68,-2.4
PCLITLDOTJTVDJ-UHFFFAOYSA-N,64545.09,-4.6
SONNWYBIRXJNDC-VIFPVBQESA-N,53034.41,-6.0
HSHNITRMYYLLCV-UHFFFAOYSA-N,53825.24,-7.0
BDYYDXJSHYEDGB-UHFFFAOYSA-N,36590.22,-7.4
MSNWSDPPULHLDL-UHFFFAOYSA-K,32869.64,-3.4
VEZXCJBBBCKRPI-UHFFFAOYSA-N,46326.87,-3.4
DSSYKIVIOFKYAU-XCBNKYQSSA-N,33438.37,-5.3
BRBAEHHXGZRCBK-UHFFFAOYSA-N,71027.83,-5.9
XSTXAVWGXDQKEL-UHFFFAOYSA-N,50316.05,-3.2
AVKHCKXGKPAGEI-UHFFFAOYSA-N,46902.38,-6.1
TZDUHAJSIBHXDL-LBPRGKRZSA-N,64842.83,-7.7
YJYPHIXNFHFHND-UHFFFAOYSA-N,64064.99,-7.6
DPYMFVXJLLWWEU-PVQJCKRUSA-N,62223.27,-5.1
NYMGNSNKLVNMIA-UHFFFAOYSA-N,41229.32,-6.1
KBHMHROOFHVLBA-SECBINFHSA-N,46112.93,-6.0
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,55382.68,-6.9
UEEJHVSXFDXPFK-UHFFFAOYSA-N,64551.14,-3.5
FGVVTMRZYROCTH-UHFFFAOYSA-N,61842.54,-4.7
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,66167.52,-6.7
KCFYEAOKVJSACF-UHFFFAOYSA-N,53257.1,-7.6
WVYXNIXAMZOZFK-UHFFFAOYSA-N,64364.18,-6.6
OEYIOHPDSNJKLS-BJUDXGSMSA-N,60461.11,-3.8
MINDHVHHQZYEEK-HBBNESRFSA-N,70526.93,-7.5
HEDRZPFGACZZDS-UHFFFAOYSA-N,26776.01,-2.9
RGEVWUKXWFOAID-UHFFFAOYSA-N,78436.2,-5.4
GHMLBKRAJCXXBS-UHFFFAOYSA-N,44801.07,-5.1
RTZKZFJDLAIYFH-UHFFFAOYSA-N,44131.96,-3.1
