ligand,binding score,energy
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1157353.49,-5.5
FBPFZTCFMRRESA-JGWLITMVSA-N,295244.25,-5.2
AJOQSQHYDOFIOX-SECBINFHSA-N,198735.04,-7.0
SLYPOVJCSQHITR-UHFFFAOYSA-N,643038.31,-5.6
NETZHAKZCGBWSS-CEDHKZHLSA-N,316934.89,-7.4
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1342857.08,-6.5
LGAJOMLFGCSBFF-OLXDQKQCSA-N,328411.19,-7.7
GZUITABIAKMVPG-UHFFFAOYSA-N,425011.08,-8.4
BUGYDGFZZOZRHP-CDECOKDKSA-N,722152.74,-7.1
DKGZKTPJOSAWFA-UHFFFAOYSA-N,318893.06,-8.7
PVHUJELLJLJGLN-INIZCTEOSA-N,1212177.53,-6.7
KWGRBVOPPLSCSI-WPRPVWTQSA-N,297806.42,-5.8
OIRCOABEOLEUMC-GEJPAHFPSA-N,676652.7,-1.5
JFPVXVDWJQMJEE-IZRZKJBUSA-N,908827.89,-7.1
LEVWYRKDKASIDU-IMJSIDKUSA-N,1915582.59,-5.6
WOFMFGQZHJDGCX-ZULDAHANSA-N,504645.47,-7.6
WWZKQHOCKIZLMA-UHFFFAOYSA-N,229645.92,-4.6
FEWJPZIEWOKRBE-JCYAYHJZSA-N,271679.28,-5.5
BMOVQUBVGICXQN-MKPDMIMOSA-N,851615.99,-7.7
HJPHIJVSRJVAGC-SSDOTTSWSA-N,859461.83,-4.6
LCAAMXMULMCKLJ-UHFFFAOYSA-N,709365.76,-8.2
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,398715.04,-8.5
IMYZQPCYWPFTAG-YWVKMMECSA-N,611202.5,-5.6
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1272907.54,-6.1
VWVSBHGCDBMOOT-IIEHVVJPSA-N,352063.11,-8.1
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1083176.92,-8.4
NJCJBUHJQLFDSW-UHFFFAOYSA-N,589088.03,-6.9
XXVROGAVTTXONC-NSHDSACASA-N,217073.09,-5.9
PYVUMAGVCSQCBD-RFAUZJTJSA-N,690074.14,-8.0
HNDVDQJCIGZPNO-YFKPBYRVSA-N,997651.44,-5.5
HTJXMOGUGMSZOG-UHFFFAOYSA-N,690015.18,-7.2
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,416353.09,-7.5
YGCODSQDUUUKIV-UHFFFAOYSA-N,335990.52,-5.7
UDMBCSSLTHHNCD-KQYNXXCUSA-N,278545.69,-7.5
WDICTQVBXKADBP-UHFFFAOYSA-N,389320.4,-6.3
QTQPVLDZQVPLGV-AWEZNQCLSA-N,444534.31,-6.9
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1176578.68,-7.7
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,315116.06,-6.5
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1064181.19,-6.5
TZADDXVKYWMEHX-YFKPBYRVSA-N,1327258.44,-5.5
YMFIJXDFAPHJIN-SECBINFHSA-N,687154.34,-6.1
PFTAWBLQPZVEMU-DZGCQCFKSA-N,723191.91,-8.6
AKUJBENLRBOFTD-QZIXMDIESA-N,712159.9,-8.7
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,809806.7,-7.4
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1130083.56,-6.1
KRMDCWKBEZIMAB-UHFFFAOYSA-N,420192.94,-7.3
YFDSDPIBEUFTMI-UHFFFAOYSA-N,186979.01,-3.7
XCPGHVQEEXUHNC-UHFFFAOYSA-N,841864.01,-8.8
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1301692.06,-4.5
IVVNZDGDKPTYHK-JTQLQIEISA-N,582603.31,-6.7
CDAISMWEOUEBRE-GPIVLXJGSA-N,303855.63,-6.3
KAJZGRFYZKWYDX-UHFFFAOYSA-N,803045.92,-6.4
