ligand,E1,E2,E3
JIEKMACRVQTPRC-UHFFFAOYSA-N,-7.1,-7.7,-8.0
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.5,-6.8,-6.9
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.5,-8.4,-7.8
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.0,-5.3,-5.8
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.3,-7.4,-8.4
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.4,-6.7,-6.6
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-5.9,-6.2,-6.2
DB12328,-6.5,-6.4,-6.3
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.4,-5.7,-5.7
STECJAGHUSJQJN-VJQRDGCPSA-N,-6.9,-7.8,-7.2
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.0,-7.4,-7.1
SQVIAVUSQAWMKL-JTQLQIEISA-N,-5.8,-6.0,-6.2
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.1,-6.4,-6.5
MXUNKHLAEDCYJL-JTQLQIEISA-N,-6.0,-7.0,-6.9
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.3,-5.2,-5.5
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.7,-8.0,-8.1
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.1,-7.4,-7.5
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.4,-7.2,-7.2
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.2,-7.2,-7.8
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-5.9,-6.3,-6.4
