ligand,E1,E2,E3
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,-3.3,-4.1
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-3.7,-3.9
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.3,-6.8,-6.1
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.8,-6.7,-5.5
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,-4.2,-4.6
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,-2.5,-2.9
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-8.0,-6.6,-5.8
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.7,-6.4,-5.2
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.4,-6.1,-5.7
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.2,-5.6,-5.9
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.7,-6.1,-4.4
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.9,-3.0,-3.4
WTDRDQBEARUVNC-LURJTMIESA-N,-6.6,-5.5,-5.9
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.2,-5.3,-5.6
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,-6.0,-5.2
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.3,-5.8,-5.2
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.7,-6.7,-5.9
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.1,-6.7,-5.8
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.6,-5.6,-5.1
UOMKBIIXHQIERR-UHFFFAOYSA-N,-8.0,-6.9,-5.9
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.9,-4.5,-4.5
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-8.2,-6.3,-5.7
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.8,-4.6,-4.8
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.3,-5.7,-5.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.3,-6.4,-5.9
