ligand,binding score,energy
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1294441.55,-4.8
NETZHAKZCGBWSS-CEDHKZHLSA-N,301296.07,-6.8
FBPFZTCFMRRESA-JGWLITMVSA-N,257548.44,-5.0
LCAAMXMULMCKLJ-UHFFFAOYSA-N,676813.7,-6.5
LGAJOMLFGCSBFF-OLXDQKQCSA-N,343019.42,-8.1
DKGZKTPJOSAWFA-UHFFFAOYSA-N,303473.08,-7.1
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1228674.39,-4.6
SLYPOVJCSQHITR-UHFFFAOYSA-N,613498.98,-4.7
WOFMFGQZHJDGCX-ZULDAHANSA-N,481099.93,-7.5
AJOQSQHYDOFIOX-SECBINFHSA-N,173499.02,-5.9
PVHUJELLJLJGLN-INIZCTEOSA-N,1164722.39,-5.2
BUGYDGFZZOZRHP-CDECOKDKSA-N,691103.78,-5.1
OIRCOABEOLEUMC-GEJPAHFPSA-N,646998.8,-1.2
LEVWYRKDKASIDU-IMJSIDKUSA-N,1855028.44,-4.8
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,380693.04,-7.0
IMYZQPCYWPFTAG-YWVKMMECSA-N,583699.14,-4.7
VWVSBHGCDBMOOT-IIEHVVJPSA-N,335937.8,-7.7
KWGRBVOPPLSCSI-WPRPVWTQSA-N,259906.22,-5.1
WWZKQHOCKIZLMA-UHFFFAOYSA-N,219729.77,-4.1
JFPVXVDWJQMJEE-IZRZKJBUSA-N,872156.3,-6.5
HJPHIJVSRJVAGC-SSDOTTSWSA-N,814998.44,-3.4
FEWJPZIEWOKRBE-JCYAYHJZSA-N,256467.22,-4.9
BMOVQUBVGICXQN-MKPDMIMOSA-N,813878.86,-6.7
GZUITABIAKMVPG-UHFFFAOYSA-N,405428.08,-7.7
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1114172.26,-4.3
XXVROGAVTTXONC-NSHDSACASA-N,172668.29,-4.6
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1255296.95,-3.8
WDICTQVBXKADBP-UHFFFAOYSA-N,385547.05,-5.0
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1127964.89,-5.8
TZADDXVKYWMEHX-YFKPBYRVSA-N,1279604.32,-4.7
KRMDCWKBEZIMAB-UHFFFAOYSA-N,449795.74,-6.2
AKUJBENLRBOFTD-QZIXMDIESA-N,681705.48,-7.9
