ligand,binding score,energy
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,394691.85,-6.8
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1329677.04,-5.3
NETZHAKZCGBWSS-CEDHKZHLSA-N,313936.19,-6.9
DKGZKTPJOSAWFA-UHFFFAOYSA-N,315542.95,-7.5
SLYPOVJCSQHITR-UHFFFAOYSA-N,624939.41,-5.0
KWGRBVOPPLSCSI-WPRPVWTQSA-N,343657.46,-5.2
BMOVQUBVGICXQN-MKPDMIMOSA-N,842306.96,-7.0
FEWJPZIEWOKRBE-JCYAYHJZSA-N,264791.64,-4.8
PVHUJELLJLJGLN-INIZCTEOSA-N,1199772.7,-5.4
WWZKQHOCKIZLMA-UHFFFAOYSA-N,237966.65,-4.7
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1263754.04,-4.9
GZUITABIAKMVPG-UHFFFAOYSA-N,421600.97,-7.3
VWVSBHGCDBMOOT-IIEHVVJPSA-N,349252.89,-7.1
LEVWYRKDKASIDU-IMJSIDKUSA-N,1902218.04,-4.7
LCAAMXMULMCKLJ-UHFFFAOYSA-N,701674.09,-6.6
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1145609.82,-4.2
JFPVXVDWJQMJEE-IZRZKJBUSA-N,900915.25,-6.5
OIRCOABEOLEUMC-GEJPAHFPSA-N,669840.87,-1.3
HJPHIJVSRJVAGC-SSDOTTSWSA-N,842619.5,-3.6
LGAJOMLFGCSBFF-OLXDQKQCSA-N,323985.63,-7.4
IMYZQPCYWPFTAG-YWVKMMECSA-N,604895.5,-4.4
BUGYDGFZZOZRHP-CDECOKDKSA-N,713949.53,-5.5
AJOQSQHYDOFIOX-SECBINFHSA-N,184522.49,-6.2
FBPFZTCFMRRESA-JGWLITMVSA-N,285626.9,-5.0
WOFMFGQZHJDGCX-ZULDAHANSA-N,500064.34,-6.4
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1052487.95,-5.2
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,309596.5,-5.5
YMFIJXDFAPHJIN-SECBINFHSA-N,679511.79,-5.2
YFDSDPIBEUFTMI-UHFFFAOYSA-N,113960.8,-3.0
