ligand,E1,E2,E3
PDTFCHSETJBPTR-UHFFFAOYSA-N,-5.3,-5.3,-5.0
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-7.0,-5.9,-5.5
XVUQHFRQHBLHQD-UHFFFAOYSA-N,-7.2,-7.6,-6.1
VRDIULHPQTYCLN-UHFFFAOYSA-N,-5.5,-4.9,-4.6
UXZFQZANDVDGMM-UHFFFAOYSA-N,-5.3,-5.4,-4.8
MKUXAQIIEYXACX-UHFFFAOYSA-N,-5.5,-5.4,-5.8
YDSAJOSZKLMHFJ-ZCFIWIBFSA-N,-5.2,-5.2,-4.4
CKNOLMVLQUPVMU-YMMLYESFSA-N,-9.2,-10.0,-7.4
DPWPWRLQFGFJFI-UHFFFAOYSA-N,-6.0,-5.1,-4.4
BLXXJMDCKKHMKV-UHFFFAOYSA-N,-7.1,-6.8,-5.6
MJVAVZPDRWSRRC-UHFFFAOYSA-N,-6.0,-6.4,-5.2
DYODAJAEQDVYFX-UHFFFAOYSA-N,-4.7,-5.6,-5.4
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-7.1,-7.3,-6.5
DUHUCHOQIDJXAT-OLVMNOGESA-N,-7.7,-8.6,-6.6
ISAOCJYIOMOJEB-CYBMUJFWSA-N,-7.5,-6.7,-6.2
VGQLNJWOULYVFV-SPJNRGJMSA-N,-5.9,-5.2,-5.2
KAVGMUDTWQVPDF-UHFFFAOYSA-N,-7.0,-4.9,-5.3
VPJXQGSRWJZDOB-UHFFFAOYSA-O,-4.2,-3.8,-4.4
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,-6.0,-6.5,-5.9
OMWQUXGVXQELIX-UHFFFAOYSA-N,-4.8,-4.8,-4.2
SIYLLGKDQZGJHK-UHFFFAOYSA-N,-7.7,-6.7,-4.9
OLAOYPRJVHUHCF-UHFFFAOYSA-N,-5.5,-5.9,-5.4
MLCGWPUVZKTVLO-UHFFFAOYSA-N,-7.4,-8.7,-7.6
JXDFEQONERDKSS-UHFFFAOYSA-N,-4.4,-4.2,-3.9
SAPNXPWPAUFAJU-UHFFFAOYSA-N,-8.5,-7.8,-7.1
